ott_id,key,treeID,correctedID,genusKey,familyKey,speciesKey,scientificNameGBIF,scientifcNameGBIF_genera,Order,Suborder,Infraorder,Family,Genus,Scientific name,Range centroid of latitude,Body mass,Mean clutch size,Freshwater,Marine,Terrestrial,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Diet,Nocturnal,Forest,GenLength(modeled),Survival,Age at first breeding,Max longevity,chickPC1,hatchlingPC1,BMRnames,BMR.species.OTU,BMR.species.Metabolic.rate.Ryan,BMR.species.Body.Mass,BMR.species.bmr.sd,BMR.species.n.sd,BMR.species.se.sd,BMR.species.cov.sd,BMR.species.sd.bmr.est,BMR.species.sd.mass.est,BMR.species.se.bmr.est.1,BMR.species.se.mass.est.1,BMR.species.se.bmr.est.10,BMR.species.se.mass.est.10,BMR.species.se.bmr.est.20,BMR.species.se.mass.est.20,BMR.species.key
352755,Rollulus rouloul,Rollulus_rouloul_1,Rollulus_rouloul_1,2474112,9331,2474113,Rollulus rouloul,Rollulus,GALLIFORMES,GALLIFORMES,GALLIFORMES,Phasianidae,Rollulus,Rollulus rouloul,1.25,216.48,5.5,0,0,y,0,1200,Not a Migrant,3770000,Omnivore,0,1,3.556043757,NA,NA,NA,2.332707179,3.017501096,Alectoris chukar,Alectoris chukar,1.22,525.7,NA,1,NA,NA,0.436497062254609,103.844995099671,0.436497062254609,103.844995099671,0.138032490869688,32.8386708123984,0.0976037103180263,23.2204468165997,Rollulus rouloul
5276,Rostratula benghalensis,Rostratula_benghalensis_1,Rostratula_benghalensis_1,2482028,9612,2482029,Rostratula benghalensis,Rostratula,CHARADRIIFORMES,SCOLOPACI,SCOLOPACI,Rostratulidae,Rostratula,Rostratula benghalensis,6.03,121,3.5,1,1,y,0,1800,Not a Migrant,90900000,Invertebrate,0,0,4.023990845,NA,1,NA,1.438408071,1.827260751,Rostratula benghalensis,Rostratula benghalensis,NA,121,NA,NA,NA,NA,NA,18.1357815169874,NA,18.1357815169874,NA,5.73503767408637,NA,4.0552840297068,Rostratula benghalensis
1016596,Rupicola rupicola,Rupicola_rupicola_1,Rupicola_rupicola_1,2486333,5236,5230373,Rupicola rupicola,Rupicola,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Cotingidae,Rupicola,Rupicola rupicola,2.68,194.56,1.5,0,0,y,0,2000,Not a Migrant,2320000,FruiNect,0,1,4.708081649,NA,NA,7,-1.900016091,-0.81905042,Rupicola peruvianus,Rupicola peruvianus,1.08,246.5,NA,1,NA,NA,0.366773457195906,42.2325357375615,0.366773457195906,42.2325357375615,0.115983951003334,13.3551004295154,0.0820130382632655,9.44348207713768,Rupicola rupicola
738512,Rynchops niger,Rynchops_niger_1,Rynchops_niger_1,2481206,9316,2481209,Rynchops niger,Rynchops,CHARADRIIFORMES,LARI,LARI,Laridae,Rynchops,Rynchops niger,-10.31,297.73,3.5,1,1,y,0,600,Full Migrant,43700000,VertFishScav,0,0,7.011577329,70,3,20,1.072274303,1.827260751,Gygis alba,Gygis alba,0.82236,98.1,NA,1,NA,NA,0.248541005238172,14.1349904949371,0.248541005238172,14.1349904949371,0.0785955668500463,4.46987646688319,0.0555754582908684,3.16067996079927,Rynchops niger
1036186,Sagittarius serpentarius,Sagittarius_serpentarius_1,Sagittarius_serpentarius_1,2481837,3237261,5229409,Sagittarius serpentarius,Sagittarius,ACCIPITRIFORMES,ACCIPITRIFORMES,ACCIPITRIFORMES,Sagittariidae,Sagittarius,Sagittarius serpentarius,-4.04,4017,2,0,0,y,0,0,Nomadic,23200000,Invertebrate,0,0,9.453929854,NA,NA,18.600000000000001,-0.578863373,-0.431494201,Sagittarius serpentarius,Sagittarius serpentarius,NA,4017,NA,NA,NA,NA,NA,1162.86973387045,NA,1162.86973387045,NA,367.731698110449,NA,260.025577391143,Sagittarius serpentarius
591541,Sarothrura rufa,Sarothrura_rufa_1,Sarothrura_rufa_1,5228156,9342,5228157,Sarothrura rufa,Sarothrura,GRUIFORMES,GRUIFORMES,GRUIFORMES,Rallidae,Sarothrura,Sarothrura rufa,-9.19,37.68,2.5,1,0,y,0,2700,Not a Migrant,18100000,Invertebrate,0,0,3.306817272,NA,NA,NA,2.322328449,1.827260751,Sarothrura rufa,Sarothrura rufa,NA,37.68,NA,NA,NA,NA,NA,4.53562872277004,NA,4.53562872277004,NA,1.43429173848338,NA,1.01419741448144,Sarothrura rufa
260625,Schiffornis turdina,Schiffornis_turdina_1,Schiffornis_turdina_1,2486445,5236,2486447,Schiffornis turdina,Schiffornis,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tityridae,Schiffornis,Schiffornis turdina,-6.49,31.7,NA,0,0,y,0,0,Not a Migrant,10400000,Omnivore,0,1,3.326683932,72,NA,NA,-2.152371229,-0.81905042,Schiffornis turdina,Schiffornis turdina,NA,31.7,NA,NA,NA,NA,NA,3.69386208048584,NA,3.69386208048584,NA,1.16810175368635,NA,0.825972671147514,Schiffornis turdina
806162,Sclerurus mexicanus,Sclerurus_mexicanus_1,Sclerurus_mexicanus_1,2485208,5243,2485221,Sclerurus mexicanus,Sclerurus,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Furnariidae,Sclerurus,Sclerurus mexicanus,-3.51,25.1,2,0,0,y,0,2000,Not a Migrant,14800000,Invertebrate,0,1,2.769639456,NA,NA,NA,-2.524622143,-1.20660664,Sclerurus mexicanus,Sclerurus mexicanus,0.44,28.8,NA,1,NA,NA,0.101762467711728,3.29596852729186,0.101762467711728,3.29596852729186,0.0321801178288403,1.04227676424731,0.0227547795361551,0.737000967872447,Sclerurus mexicanus
464704,Scopus umbretta,Scopus_umbretta_1,Scopus_umbretta_1,2480344,9345,5229154,Scopus umbretta,Scopus,PELECANIFORMES,PELECANIFORMES,PELECANIFORMES,Scopidae,Scopus,Scopus umbretta,-2.89,472,4.5,1,0,y,0,2400,Not a Migrant,31100000,VertFishScav,0,0,4.487670121,NA,NA,NA,-0.578863373,0.659994262,Scopus umbretta,Scopus umbretta,NA,472,NA,NA,NA,NA,NA,91.3681359547413,NA,91.3681359547413,NA,28.8931415180906,NA,20.4305362972244,Scopus umbretta
446287,Sericulus bakeri,Sericulus_bakeri_1,Sericulus_bakeri_1,2494813,5276,2494818,Sericulus bakeri,Sericulus,PASSERIFORMES,PASSERI,BASAL OSCINES,Ptilonorhynchidae,Sericulus,Sericulus bakeri,-4.8,176.46,NA,0,0,y,1200,1450,Not a Migrant,1400,FruiNect,0,1,7.859954856,NA,NA,NA,-1.883746068,-0.81905042,Sericulus bakeri,Sericulus bakeri,NA,176.46,NA,NA,NA,NA,NA,28.3918156306238,NA,28.3918156306238,NA,8.97828043003411,NA,6.34860297547159,Sericulus bakeri
592204,Smithornis rufolateralis,Smithornis_rufolateralis_1,Smithornis_rufolateralis_1,2484501,5707,2484516,Smithornis rufolateralis,Smithornis,PASSERIFORMES,TYRANNI,OLD WORLD SUBOSCINES,Calyptomenidae,Smithornis,Smithornis rufolateralis,2.09,19.04,2,0,0,y,0,1500,Not a Migrant,4750000,Invertebrate,0,1,2.965288184,NA,NA,NA,-2.006493377,-1.594162859,Smithornis rufolateralis,Smithornis rufolateralis,NA,19.04,NA,NA,NA,NA,NA,2.01595079976845,NA,2.01595079976845,NA,0.637499617810634,NA,0.450780302757732,Smithornis rufolateralis
810741,Spheniscus humboldti,Spheniscus_humboldti_1,Spheniscus_humboldti_1,2481654,5284,5229386,Spheniscus humboldti,Spheniscus,SPHENISCIFORMES,SPHENISCIFORMES,SPHENISCIFORMES,Spheniscidae,Spheniscus,Spheniscus humboldti,-23.48,4366.3900000000003,2,0,1,y,0,80,Full Migrant,2710000,VertFishScav,0,0,9.721247253,NA,3.0004107339999999,20,-0.767004861,-0.431494201,Spheniscus humboldti,Spheniscus humboldti,9.49,3870,NA,1,NA,NA,8.16656273639601,1112.49301330518,8.16656273639601,1112.49301330518,2.58249389016687,351.801180306838,1.82609894210982,248.761000224396,Spheniscus humboldti
701548,Steatornis caripensis,Steatornis_caripensi_1,Steatornis_caripensis_1,2497149,9346,2497150,Steatornis caripensis,Steatornis,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Steatornithidae,Steatornis,Steatornis caripensis,0.87,408,3,0,0,y,0,3400,Nomadic,5830000,FruiNect,1,1,5.015923232,NA,NA,12,-0.578863373,-1.20660664,Steatornis caripensis,Steatornis caripensis,3.097940417,415,NA,1,NA,NA,1.65135634246974,78.4144632100781,1.65135634246974,78.4144632100781,0.522204727076943,24.7968305243325,0.369254503683777,17.5340070156891,Steatornis caripensis
1057459,Sterna hirundo,Sterna_hirundo_1,Sterna_hirundo_1,2481227,9316,9367409,Sterna hirundo,Sterna,CHARADRIIFORMES,LARI,LARI,Laridae,Sterna,Sterna hirundo,51.45,129.15,2,1,1,y,0,4000,Full Migrant,112000000,VertFishScav,0,0,10.39724168,88.5,3.2,33.700000000000003,1.113789223,1.827260751,Sterna hirundo,Sterna hirundo,1.455150667,125.3,NA,1,NA,NA,0.561408036298024,18.903934971393,0.561408036298024,18.903934971393,0.177532809142424,5.97794912493119,0.125534653227705,4.22704836382704,Sterna hirundo
697414,Streptoprocne zonaris,Streptoprocne_zonaris_1,Streptoprocne_zonaris_1,2477070,2993,2477082,Streptoprocne zonaris,Streptoprocne,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Apodidae,Streptoprocne,Streptoprocne zonaris,-7.4,86.79,2,0,0,y,0,4350,Full Migrant,25500000,Invertebrate,0,1,3.986746634,NA,NA,NA,-3.250002417,-1.594162859,Streptoprocne rutila,Streptoprocne rutila,0.24,16.1,NA,1,NA,NA,0.0428277298442541,1.65176829071083,0.0428277298442541,1.65176829071083,0.0135433173322211,0.522334996548936,0.00957657152537485,0.369346618110805,Streptoprocne zonaris
509065,Strix varia,Strix_varia_1,Strix_varia_1,2497486,9348,2497541,Strix varia,Strix,STRIGIFORMES,STRIGIFORMES,STRIGIFORMES,Strigidae,Strix,Strix varia,43.78,711.49,3.5,1,0,y,1300,3100,Not a Migrant,16300000,VertFishScav,1,1,6.404935458,NA,1.9989047099999999,24.083333329999999,-1.555726739,-0.431494201,Strix occidentalis,Strix occidentalis,2.6725,571,0.00353553390593266,2,0.00249999999999995,6.19182820653706e-06,1.33732887412851,114.559309997626,1.33732887412851,114.559309997626,0.422900522295471,36.2268346769798,0.29903582708246,25.6162404610164,Strix varia
647692,Struthio camelus,Struthio_camelus_1,Struthio_camelus_1,2495148,9349,2495150,Struthio camelus,Struthio,STRUTHIONIFORMES,STRUTHIONIFORMES,STRUTHIONIFORMES,Struthionidae,Struthio,Struthio camelus,2.4900000000000002,111000,8,0,0,y,0,3000,Not a Migrant,24000000,PlantSeed,0,0,14.58442945,NA,3.5,50,2.301570989,3.017501096,Struthio camelus,Struthio camelus,63.05,1e+05,NA,1,NA,NA,121.985762095355,52967.7655490752,121.985762095355,52967.7655490752,38.5752850332757,16749.8781704877,27.2768456332331,11843.9524384004,Struthio camelus
1093905,Sylvia melanocephala,Sylvia_melanocephala_1,Sylvia_melanocephala_1,2492941,5285,2492962,Sylvia melanocephala,Sylvia,PASSERIFORMES,PASSERI,SYLVIOID OSCINES,Sylviidae,Sylvia,Sylvia melanocephala,37.82,11.7,4.5,0,0,y,0,0,Full Migrant,9170000,Omnivore,0,0,2.155048705,44.3,1,8.3000000000000007,-2.161932007,-1.594162859,Sylvia curruca,Sylvia curruca,0.1995,10.6,0.000707106781186548,2,5e-04,6.67081869043913e-05,0.032893943944505,1.00534304659077,0.032893943944505,1.00534304659077,0.0104019784090539,0.317917385703962,0.00735530947079807,0.22480153928837,Sylvia melanocephala
817590,Syrrhaptes paradoxus,Syrrhaptes_paradoxus_1,Syrrhaptes_paradoxus_1,2480207,5274,2480208,Syrrhaptes paradoxus,Syrrhaptes,PTEROCLIFORMES,PTEROCLIFORMES,PTEROCLIFORMES,Pteroclidae,Syrrhaptes,Syrrhaptes paradoxus,46.83,256.43,3,0,0,y,1850,3250,Full Migrant,8750000,PlantSeed,0,0,3.804670259,NA,1,NA,2.332707179,3.017501096,Syrrhaptes paradoxus,Syrrhaptes paradoxus,NA,256.43,NA,NA,NA,NA,NA,44.261139780057,NA,44.261139780057,NA,13.9966013540064,NA,9.89709173098275,Syrrhaptes paradoxus
933123,Tapera naevia,Tapera_naevia_1,Tapera_naevia_1,2496501,9309,5231932,Tapera naevia,Tapera,CUCULIFORMES,CUCULIFORMES,CUCULIFORMES,Cuculidae,Tapera,Tapera naevia,-9.1300000000000008,48.42,NA,0,0,y,0,1500,Full Migrant,19700000,Invertebrate,0,0,3.164090109,NA,NA,NA,-2.496283393,-1.594162859,Geococcyx californianus,Geococcyx californianus,1.461,284.7,0.0014142135623731,2,0.001,4.96738167324586e-06,0.564633000041719,50.1160919635424,0.564633000041719,50.1160919635424,0.178552632222578,15.8480998031254,0.126255777043292,11.2062988397112,Tapera naevia
772727,Tauraco macrorhynchus,Tauraco_macrorhynchus_1,Tauraco_macrorhynchus_1,2475224,5258,2475230,Tauraco macrorhynchus,Tauraco,MUSOPHAGIFORMES,MUSOPHAGIFORMES,MUSOPHAGIFORMES,Musophagidae,Tauraco,Tauraco macrorhynchus,3.31,243.72,2,0,0,y,0,1600,Not a Migrant,2900000,FruiNect,0,1,4.93982546,NA,NA,NA,-0.523219464,0.659994262,Tauraco corythaix,Tauraco corythaix,1.125041667,310,NA,1,NA,NA,0.388807320637232,55.4498471238683,0.388807320637232,55.4498471238683,0.122951670416104,17.5347812819561,0.0869399599094407,12.3989627510941,Tauraco macrorhynchus
970542,Thamnophilus ruficapillus,Thamnophilus_ruficapillu_1,Thamnophilus_ruficapillus_1,5959199,5286,5959211,Thamnophilus ruficapillus,Thamnophilus,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus ruficapillus,-26.77,20.399999999999999,2.5,0,0,y,0,2400,Not a Migrant,3640000,Invertebrate,0,1,3.233386474,NA,NA,NA,-2.006493377,-1.594162859,Thamnophilus doliatus,Thamnophilus doliatus,0.29,26.2,NA,1,NA,NA,0.0561142703598432,2.94556891599049,0.0561142703598432,2.94556891599049,0.0177448903575581,0.931470677952311,0.0125475323032411,0.65864923285651,Thamnophilus ruficapillus
979992,Theristicus caerulescens,Theristicus_caerulescens_1,Theristicus_caerulescens_1,2480785,5288,2480787,Theristicus caerulescens,Theristicus,PELECANIFORMES,PELECANIFORMES,PELECANIFORMES,Threskiornithidae,Theristicus,Theristicus caerulescens,-25.46,1500,2.5,0,0,y,0,600,Not a Migrant,2880000,Invertebrate,0,0,8.294128488,NA,NA,NA,-1.517305673,-0.81905042,Theristicus caerulescens,Theristicus caerulescens,NA,1500,NA,NA,NA,NA,NA,360.842646270563,NA,360.842646270563,NA,114.108463913744,NA,80.686868624189,Theristicus caerulescens
740211,Tigrisoma lineatum,Tigrisoma_lineatum_1,Tigrisoma_lineatum_1,2480866,3685,2480869,Tigrisoma lineatum,Tigrisoma,PELECANIFORMES,PELECANIFORMES,PELECANIFORMES,Ardeidae,Tigrisoma,Tigrisoma lineatum,-9.3000000000000007,812.99,3,1,0,y,0,1000,Full Migrant,16900000,Invertebrate,0,0,6.532257883,NA,3,NA,-0.578863373,0.659994262,Tigrisoma lineatum,Tigrisoma lineatum,NA,812.99,NA,NA,NA,NA,NA,174.308544961748,NA,174.308544961748,NA,55.121201770899,NA,38.9765755593546,Tigrisoma lineatum
402466,Tinamus major,Tinamus_major_1,Tinamus_major_1,2477617,9353,2477630,Tinamus major,Tinamus,STRUTHIONIFORMES,STRUTHIONIFORMES,STRUTHIONIFORMES,Tinamidae,Tinamus,Tinamus major,-1.54,1026.21,4.5,0,0,y,0,1500,Not a Migrant,11300000,Omnivore,0,1,5.839391169,NA,NA,NA,2.332707179,3.017501096,Tinamus major,Tinamus major,NA,1026.21,NA,NA,NA,NA,NA,229.868796883946,NA,229.868796883946,NA,72.6908961155884,NA,51.4002255738594,Tinamus major
857132,Tityra cayana,Tityra_cayana_1,Tityra_cayana_1,2486465,5236,2486483,Tityra cayana,Tityra,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tityridae,Tityra,Tityra cayana,-0.59,68.099999999999994,3,1,0,y,0,0,Full Migrant,5990000,FruiNect,0,1,3.19942945,NA,NA,NA,-2.152371229,-1.20660664,Tityra cayana,Tityra cayana,NA,68.1,NA,NA,NA,NA,NA,9.16180515270014,NA,9.16180515270014,NA,2.89721717611992,NA,2.04864191180453,Tityra cayana
741575,Todus mexicanus,Todus_mexicanus_1,Todus_mexicanus_1,2475383,9354,2475386,Todus mexicanus,Todus,CORACIIFORMES,CORACIIFORMES,CORACIIFORMES,Todidae,Todus,Todus mexicanus,18.23,5.9,2.5,0,0,y,0,1000,Not a Migrant,9900,Invertebrate,0,0,3.038012761,68,1,12.58333333,-2.57643502,-1.594162859,Todus mexicanus,Todus mexicanus,0.11,6.1,NA,1,NA,NA,0.0140589087249627,0.521479451414705,0.0140589087249627,0.521479451414705,0.00444581729872958,0.164906281944558,0.00314366755984814,0.116606350223258,Todus mexicanus
664346,Topaza pella,Topaza_pella_1,Topaza_pella_1,2476975,5289,5228596,Topaza pella,Topaza,CAPRIMULGIFORMES,CAPRIMULGIFORMES,CAPRIMULGIFORMES,Trochilidae,Topaza,Topaza pella,0.85,12.11,2,0,0,y,0,600,Not a Migrant,2980000,FruiNect,0,1,2.559865587,NA,NA,NA,-2.152371229,-1.20660664,Glaucis hirsutus,Glaucis hirsutus,0.18,6.9,NA,1,NA,NA,0.0284010543397988,0.603691212491511,0.0284010543397988,0.603691212491511,0.0089812019663974,0.190903923490187,0.00635066881364555,0.134989458855029,Topaza pella
550858,Treron calvus,Treron_calvus_1,Treron_calvus_1,2495725,5233,2495783,Treron calvus,Treron,COLUMBIFORMES,COLUMBIFORMES,COLUMBIFORMES,Columbidae,Treron,Treron calvus,-2.63,197.53,2,1,0,y,0,0,Not a Migrant,17900000,FruiNect,0,1,3.509388905,NA,NA,NA,-1.469243054,-0.81905042,Treron calvus,Treron calvus,0.825,218.2,NA,1,NA,NA,0.24968102607239,36.5368649231991,0.24968102607239,36.5368649231991,0.0789560730916638,11.5539711719222,0.0558303746989762,8.16989136530008,Treron calvus
809000,Tringa solitaria,Tringa_solitaria_1,Tringa_solitaria_1,2481709,5282,2481710,Tringa solitaria,Tringa,CHARADRIIFORMES,SCOLOPACI,SCOLOPACI,Scolopacidae,Tringa,Tringa solitaria,57.82,48.4,4,1,0,y,0,0,Full Migrant,9810000,Invertebrate,0,1,3.038332371,NA,NA,NA,2.332707179,3.017501096,Tringa totanus,Tringa totanus,1.008101852,150,NA,1,NA,NA,0.332413250817381,23.4087408866146,0.332413250817381,23.4087408866146,0.105118299700375,7.40249383584115,0.0743298625449351,5.23435358901489,Tringa solitaria
917899,Trogon elegans,Trogon_elegans_1,Trogon_elegans_1,2496633,9356,9323342,Trogon elegans,Trogon,TROGONIFORMES,TROGONIFORMES,TROGONIFORMES,Trogonidae,Trogon,Trogon elegans,13.76,70.89,2.5,0,0,y,0,1900,Not a Migrant,225000,Omnivore,0,1,3.930487667,NA,NA,NA,-2.997647279,-1.594162859,Trogon personatus,Trogon personatus,0.83,59,NA,1,NA,NA,0.251844434190268,7.72641839457074,0.251844434190268,7.72641839457074,0.0796402028077628,2.44330802822651,0.056314127460441,1.7276796752865,Trogon elegans
381309,Turdus olivater,Turdus_olivater_1,Turdus_olivater_1,2490714,5290,2490787,Turdus olivater,Turdus,PASSERIFORMES,PASSERI,MUSCICAPOID OSCINES,Turdidae,Turdus,Turdus olivater,6.26,86.63,2.5,0,0,y,600,2600,Not a Migrant,1530000,Omnivore,0,1,5.125234273,85.6,NA,NA,-2.048745476,-1.20660664,Turdus fuscater,Turdus fuscater,0.96,138,NA,1,NA,NA,0.309999556914691,21.2011868275039,0.309999556914691,21.2011868275039,0.0980304673493422,6.70440394736716,0.0693180082256063,4.74072949499717,Turdus olivater
3600485,Turnix ocellatus,Turnix_ocellata_1,Turnix_ocellatus_1,2474964,9357,2475012,Turnix ocellatus,Turnix,CHARADRIIFORMES,LARI,LARI,Turnicidae,Turnix,Turnix ocellatus,15.92,110,NA,1,0,y,0,2200,Not a Migrant,197000,Omnivore,0,0,3.226808364,NA,NA,NA,1.438408071,1.827260751,Turnix suscitator,Turnix suscitator,0.39,58.1,NA,1,NA,NA,0.0856616942487273,7.58660860536594,0.0856616942487273,7.58660860536594,0.0270886062054924,2.39909629091899,0.0191545371407957,1.69641725602831,Turnix ocellatus
3599196,Tyrannus albogularis,Tyrannus_albogularis_1,Tyrannus_albogularis_1,2483336,5291,9394888,Tyrannus albogularis,Tyrannus,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Tyrannidae,Tyrannus,Tyrannus albogularis,-9.74,37.1,NA,1,0,y,0,1000,Full Migrant,5770000,Invertebrate,0,0,2.565356319,NA,NA,NA,-1.900016091,-1.20660664,Tyrannus tyrannus,Tyrannus tyrannus,0.398,35.9,0.0537401153701776,2,0.038,0.0014969391468016,0.0881815808830509,4.28224217725074,0.0881815808830509,4.28224217725074,0.0278854643264803,1.35416387725508,0.0197180009217898,0.957538460444936,Tyrannus albogularis
1065606,Tyto alba,Tyto_alba_1,Tyto_alba_1,2497905,5292,2497921,Tyto alba,Tyto,STRIGIFORMES,STRIGIFORMES,STRIGIFORMES,Tytonidae,Tyto,Tyto alba,3.19,403.32,4,1,0,y,0,4000,Not a Migrant,330000000,VertFishScav,1,0,5.81585489,64.650000000000006,1,34,-1.615120906,-0.431494201,Tyto alba,Tyto alba,2.61,456.1,NA,1,NA,NA,1.29289773316675,87.723496192064,1.29289773316675,87.723496192064,0.408850161847554,27.740605228003,0.289100721931623,19.6155700709399,Tyto alba
412129,Upupa epops,Upupa_epops_1,Upupa_epops_1,8349133,5293,2498415,Upupa epops,Upupa,BUCEROTIFORMES,BUCEROTIFORMES,BUCEROTIFORMES,Upupidae,Upupa,Upupa epops,28.6,66.930000000000007,6,0,0,y,0,3650,Full Migrant,104000000,Invertebrate,0,0,2.477065393,41.3,1,11.1,-1.831933191,-0.81905042,Upupa epops,Upupa epops,0.552777778,67,NA,1,NA,NA,0.140955504584013,8.98627228494592,0.140955504584013,8.98627228494592,0.0445740443223787,2.84170880948747,0.0315186090052637,2.00939156934614,Upupa epops
820016,Uria aalge,Uria_aalge_1,Uria_aalge_1,2481338,2985,2481342,Uria aalge,Uria,CHARADRIIFORMES,LARI,LARI,Alcidae,Uria,Uria aalge,58.14,991.93,1,0,1,y,0,0,Full Migrant,80700000,VertFishScav,0,0,14.77223838,93.474999999999994,4,38,-0.049548137,0.659994262,Uria aalge,Uria aalge,6.8,956,NA,1,NA,NA,5.07400955371472,211.308611148087,5.07400955371472,211.308611148087,1.6045427059193,66.8216500434802,1.13458302805895,47.2500418758192,Uria aalge
1094061,Urocolius indicus,Urocolius_indicus_1,Urocolius_indicus_1,2482314,9305,2482315,Urocolius indicus,Urocolius,COLIIFORMES,COLIIFORMES,COLIIFORMES,Coliidae,Urocolius,Urocolius indicus,-21.76,52.7,4,1,0,y,0,0,Not a Migrant,7010000,FruiNect,0,0,2.533838524,NA,1,NA,-1.738591793,-1.20660664,Urocolius macrourus,Urocolius macrourus,0.286425,51.3,NA,1,NA,NA,0.0551291784897423,6.5437864460605,0.0551291784897423,6.5437864460605,0.0174333769561547,2.06932696912897,0.0123272590646783,1.4632351323633,Urocolius indicus
363015,Vultur gryphus,Vultur_gryphus_1,Vultur_gryphus_1,2481906,3242141,2481907,Vultur gryphus,Vultur,CATHARTIFORMES,CATHARTIFORMES,CATHARTIFORMES,Cathartidae,Vultur,Vultur gryphus,-30.77,11236.1,1,0,1,y,0,5000,Altitudil Migrant,8520000,VertFishScav,0,0,27.24825208,NA,5,75,-0.578863373,0.659994262,Vultur gryphus,Vultur gryphus,16.998,10320,NA,1,NA,NA,18.7701103556127,3567.15930481827,18.7701103556127,3567.15930481827,5.93563006564493,1128.03481798886,4.19712427003228,797.641069214454,Vultur gryphus
